Date,Open,High,Low,Close,Volume,Adj Close
2006-09-15,162.50,163.75,161.52,162.71,6845100,150.70
2006-09-14,159.75,163.18,159.52,162.52,5496800,150.52
2006-09-13,157.70,162.26,156.81,160.86,7605900,148.99
2006-09-12,154.75,159.75,154.71,158.29,10644400,146.61
2006-09-11,149.25,151.23,149.15,151.00,3134200,139.85
2006-09-08,151.00,151.00,147.52,149.80,3277400,138.74
2006-09-07,150.10,150.68,148.35,148.57,3577600,137.60
2006-09-06,150.65,151.44,149.92,150.67,2962200,139.55
2006-09-05,149.75,151.51,149.05,151.28,3576000,140.11
2006-09-01,148.70,149.43,147.13,149.14,3453100,138.13
2006-08-31,147.07,148.75,147.07,148.65,2834300,137.68
2006-08-30,147.20,147.76,146.42,147.06,2938000,136.20
2006-08-29,149.60,149.79,145.66,147.09,4939600,136.23
2006-08-28,148.25,150.54,147.88,149.53,4151000,138.49
2006-08-25,150.69,151.42,149.75,150.07,2476200,138.99
2006-08-24,153.55,153.60,150.75,151.40,3100000,140.22
2006-08-23,153.41,154.75,152.15,152.70,2811300,141.43
2006-08-22,154.36,155.01,153.05,154.15,3696600,142.77
2006-08-21,153.16,154.25,151.64,153.83,3731200,142.47
2006-08-18,154.45,154.75,153.00,154.68,2742100,143.26
2006-08-17,153.90,156.87,153.85,154.45,3365700,143.05
2006-08-16,153.95,155.05,152.72,154.99,3563900,143.55
2006-08-15,152.38,153.99,151.21,152.65,4907000,141.38
2006-08-14,152.48,153.01,149.43,150.37,3110900,139.27
2006-08-11,152.35,152.87,149.99,151.11,2576500,139.96
2006-08-10,149.50,152.12,148.50,151.63,3782100,140.44
2006-08-09,153.50,153.75,149.60,150.01,4234300,138.94
2006-08-08,152.65,155.40,150.49,151.45,6199900,140.27
2006-08-07,152.12,154.85,151.76,152.65,3029800,141.38
2006-08-04,154.00,156.29,152.17,152.99,4892300,141.70
2006-08-03,148.75,153.15,148.47,152.10,3854000,140.87
2006-08-02,150.26,150.50,147.54,149.90,6139300,138.83
2006-08-01,151.63,151.74,149.59,151.26,3468500,140.09
2006-07-31,151.60,153.73,150.66,152.75,4370000,141.47
2006-07-28,149.65,152.35,149.33,151.72,4752200,140.52
2006-07-27,148.70,149.63,147.59,148.26,4085900,137.32
2006-07-26,147.50,148.82,146.69,147.38,3326000,136.50
2006-07-25,146.90,149.67,145.34,148.49,4984000,137.53
2006-07-24,143.30,147.50,143.06,146.90,4610700,136.06
2006-07-21,145.05,145.06,141.80,142.04,4682400,131.56
2006-07-20,146.70,147.80,145.00,145.18,4264500,134.14
2006-07-19,142.70,147.85,142.70,146.97,6079400,135.79
2006-07-18,140.62,142.48,139.90,142.34,5874300,131.52
2006-07-17,140.10,142.27,139.20,140.87,4528700,130.16
2006-07-14,143.10,143.50,138.97,140.10,5659400,129.45
2006-07-13,144.03,145.20,142.10,142.55,6116700,131.71
2006-07-12,148.70,149.23,145.07,145.27,4300100,134.22
2006-07-11,148.40,149.00,146.55,148.67,3817200,137.36
2006-07-10,149.25,150.41,148.16,148.85,2946100,137.53
2006-07-07,150.01,150.50,148.44,148.51,3618700,137.22
2006-07-06,152.29,152.30,150.20,150.58,3441000,139.13
2006-07-05,151.70,151.70,150.00,150.95,4478600,139.47
2006-07-03,151.93,152.79,151.34,152.45,3250500,140.86
2006-06-30,152.20,152.72,149.50,150.43,5973300,138.99
2006-06-29,148.10,152.20,146.35,152.20,6656800,140.63
2006-06-28,147.41,148.50,145.07,146.49,4907100,135.35
2006-06-27,149.05,150.89,147.16,147.16,3666400,135.97
2006-06-26,148.92,149.95,148.10,149.90,3799600,138.50
2006-06-23,147.85,149.40,147.21,147.92,3488000,136.67
2006-06-22,149.71,150.50,146.95,148.31,4402000,137.03
2006-06-21,145.77,150.32,145.50,149.83,7645900,138.44
2006-06-20,144.65,145.99,143.59,145.26,5808700,134.21
2006-06-19,144.98,145.75,142.95,143.75,6517300,132.82
2006-06-16,143.30,144.59,142.61,144.00,6368000,133.05
2006-06-15,140.40,145.19,140.07,144.12,10870200,133.16
2006-06-14,139.75,141.76,136.79,138.50,10541300,127.97
2006-06-13,144.50,145.50,138.01,139.25,15679700,128.66
2006-06-12,150.30,150.72,145.00,145.00,5860300,133.97
2006-06-09,151.00,152.10,148.99,149.89,4407300,138.49
2006-06-08,148.80,150.67,144.50,149.76,7885500,138.37
2006-06-07,149.25,152.53,148.30,149.95,4319900,138.55
2006-06-06,151.39,152.06,147.50,149.24,6562400,137.89
2006-06-05,154.95,156.29,149.85,150.40,5400000,138.96
2006-06-02,155.50,157.00,153.60,154.09,4253400,142.37
2006-06-01,150.92,153.59,150.19,153.55,4206200,141.87
2006-05-31,151.30,152.39,149.15,150.95,5262200,139.47
2006-05-30,151.00,151.95,149.25,149.83,5217200,138.44
2006-05-26,150.00,152.94,149.47,152.94,5749700,141.31
2006-05-25,145.20,147.32,144.68,147.32,5611300,136.12
2006-05-24,143.65,145.59,140.42,143.92,8759600,132.98
2006-05-23,148.05,148.88,143.70,143.70,5606600,132.77
2006-05-22,148.51,148.51,143.34,146.15,8472600,135.04
2006-05-19,148.30,150.45,146.75,149.41,6502500,138.05
2006-05-18,149.36,150.25,146.25,147.03,6076200,135.85
2006-05-17,150.85,151.15,147.00,148.21,7477600,136.94
2006-05-16,153.60,155.11,150.62,152.70,4016000,141.09
2006-05-15,154.60,157.00,151.11,153.14,6119200,141.49
2006-05-12,158.75,159.70,156.07,156.11,4579300,144.24
2006-05-11,164.38,164.49,158.60,159.28,3639600,147.17
2006-05-10,164.85,165.41,162.05,164.09,3215800,151.61
2006-05-09,163.75,166.26,163.70,165.75,2615300,153.14
2006-05-08,164.39,166.55,162.20,163.53,2395700,151.09
2006-05-05,159.75,164.60,159.69,164.39,3737500,151.89
2006-05-04,159.16,160.33,158.00,158.04,2554600,146.02
2006-05-03,159.50,159.85,157.75,159.15,2521000,147.05
2006-05-02,157.60,160.00,157.12,158.83,3710700,146.75
2006-05-01,160.30,161.67,156.08,156.45,5652300,144.55
2006-04-28,163.81,164.89,158.65,160.29,5349000,148.10
2006-04-27,163.35,165.79,162.10,163.97,4063900,151.50
2006-04-26,163.50,164.65,162.20,163.40,3032600,150.97
2006-04-25,165.35,165.60,161.76,162.80,3361400,150.42
2006-04-24,165.50,166.27,163.50,165.35,3431400,152.78
2006-04-21,168.62,168.66,165.32,165.89,3591500,153.27
2006-04-20,166.06,169.31,166.06,168.55,4893900,155.41
2006-04-19,164.55,167.57,163.60,167.05,4670400,154.03
2006-04-18,162.75,166.18,161.32,165.55,4828300,152.64
2006-04-17,160.25,163.21,160.00,161.94,3381700,149.31
2006-04-13,158.45,159.69,158.20,159.43,2217100,147.00
2006-04-12,159.63,160.30,158.40,159.52,3404000,147.08
2006-04-11,163.00,163.30,158.51,159.15,4962800,146.74
2006-04-10,162.50,164.05,161.45,162.46,4470700,149.79
2006-04-07,162.04,163.16,159.89,161.02,4964100,148.47
2006-04-06,160.07,162.07,160.07,162.04,4180900,149.41
2006-04-05,160.50,161.92,160.00,160.75,4191500,148.22
2006-04-04,158.12,161.36,158.12,161.00,5088800,148.45
2006-04-03,157.99,159.88,156.92,158.12,3979800,145.79
2006-03-31,157.00,158.38,156.25,156.96,3298400,144.72
2006-03-30,157.73,159.63,155.71,156.81,4771000,144.58
2006-03-29,154.90,157.57,154.84,156.90,4458100,144.67
2006-03-28,155.01,157.82,154.16,154.16,6481600,142.14
2006-03-27,152.13,155.36,152.13,155.00,4314600,142.92
2006-03-24,151.68,152.57,150.88,152.17,2651700,140.31
2006-03-23,151.17,151.96,150.45,151.67,3852700,139.84
2006-03-22,148.30,152.36,148.30,151.82,3770800,139.98
2006-03-21,151.61,152.00,149.01,149.40,4460600,137.75
2006-03-20,150.05,152.66,149.80,152.18,4896800,140.31
2006-03-17,148.25,151.54,148.03,150.36,6670000,138.64
2006-03-16,149.10,149.69,147.45,147.69,6025800,136.17
2006-03-15,148.30,149.64,147.59,149.00,7557100,137.38
2006-03-14,145.92,149.50,145.62,149.42,11360100,137.77
2006-03-13,141.55,142.95,139.18,140.72,4945700,129.75
2006-03-10,141.63,142.45,140.15,141.53,3247000,130.50
2006-03-09,142.66,143.40,141.20,141.70,2262100,130.65
2006-03-08,143.55,144.67,141.26,142.49,3633100,131.38
2006-03-07,144.37,144.46,143.17,144.28,2775400,133.03
2006-03-06,146.54,147.08,144.31,145.02,2900600,133.71
2006-03-03,143.50,147.48,143.10,146.00,4042700,134.62
2006-03-02,143.07,144.86,142.24,144.00,2902300,132.77
2006-03-01,141.98,143.74,141.56,143.15,2989900,131.99
2006-02-28,143.60,144.16,141.11,141.29,3911700,130.27
2006-02-27,144.81,145.25,143.34,143.82,2282200,132.61
2006-02-24,143.05,145.40,143.05,144.16,2314700,132.92
2006-02-23,145.61,145.61,143.79,143.96,2457400,132.74
2006-02-22,143.45,145.53,143.23,145.53,2664200,134.18
2006-02-21,145.56,145.75,143.01,143.45,2539800,132.27
2006-02-17,146.19,146.22,144.06,145.54,2407200,134.19
2006-02-16,146.10,146.35,144.21,145.90,2847300,134.52
2006-02-15,142.00,145.50,141.40,145.14,4330700,133.82
2006-02-14,141.20,142.32,138.77,141.78,3003100,130.73
2006-02-13,139.65,141.80,139.15,139.65,2155200,128.76
2006-02-10,140.67,141.85,137.80,140.81,4433100,129.83
2006-02-09,141.14,142.85,140.49,140.85,3059500,129.87
2006-02-08,140.10,141.93,139.32,141.14,4481400,130.14
2006-02-07,142.35,143.31,139.48,139.48,5207700,128.61
2006-02-06,142.61,144.10,141.60,142.82,3849300,131.68
2006-02-03,141.55,143.12,140.70,142.74,4178900,131.61
2006-02-02,142.27,143.77,141.40,142.52,3711000,131.41
2006-02-01,141.40,142.95,140.43,141.71,3635900,130.66
2006-01-31,139.73,141.86,138.45,141.25,4906200,130.24
2006-01-30,139.55,140.64,138.71,139.87,3168600,128.96
2006-01-27,137.93,139.75,137.10,138.94,3687900,128.11
2006-01-26,133.01,138.36,133.01,137.40,4808200,126.69
2006-01-25,133.65,134.04,132.46,133.56,3740500,123.15
2006-01-24,132.63,134.09,132.34,133.00,3758000,122.63
2006-01-23,131.64,134.18,131.64,132.87,3847900,122.51
2006-01-20,132.85,134.06,131.25,131.44,5679900,121.19
2006-01-19,132.72,134.82,132.71,133.82,5010700,123.16
2006-01-18,131.06,132.68,131.01,132.37,4302700,121.82
2006-01-17,131.00,133.13,130.59,132.59,3621600,122.02
2006-01-13,132.02,133.66,131.90,133.26,2894900,122.64
2006-01-12,131.40,133.21,131.38,132.25,3725500,121.71
2006-01-11,131.45,133.80,131.42,131.97,4671400,121.45
2006-01-10,130.05,132.95,130.02,132.03,5536800,121.51
2006-01-09,128.50,130.62,128.00,130.39,4723500,120.00
2006-01-06,127.29,129.25,127.29,128.84,4319600,118.57
2006-01-05,126.00,127.32,125.61,127.04,3717400,116.92
2006-01-04,127.35,128.91,126.38,127.09,4861600,116.96
2006-01-03,126.70,129.44,124.23,128.87,6188700,118.60
2005-12-30,127.15,128.07,126.70,127.71,1962500,117.53
2005-12-29,127.45,128.74,127.45,128.02,1684500,117.82
2005-12-28,128.30,128.81,127.64,127.98,1809100,117.78
2005-12-27,128.70,129.40,127.83,128.26,2826500,118.04
2005-12-23,127.95,128.47,127.40,128.11,1670200,117.90
2005-12-22,127.55,128.25,126.69,127.99,2437100,117.79
2005-12-21,126.35,128.30,126.11,127.31,3694400,117.16
2005-12-20,124.70,126.23,124.34,125.86,4094300,115.83
2005-12-19,127.30,127.40,124.45,125.13,4217400,115.16
2005-12-16,127.66,127.86,126.11,126.50,5437100,116.42
2005-12-15,128.25,129.60,127.60,128.30,5480900,118.08
2005-12-14,131.08,131.90,129.35,129.63,3471600,119.30
2005-12-13,128.80,131.89,128.51,131.64,3430800,121.15
2005-12-12,130.40,131.02,128.51,130.01,2006300,119.65
2005-12-09,129.15,130.05,128.44,129.66,1878800,119.33
2005-12-08,129.05,130.02,127.76,128.64,3191000,118.39
2005-12-07,130.68,131.10,128.85,129.89,2646300,119.54
2005-12-06,133.95,134.16,130.85,131.31,3019000,120.85
2005-12-05,130.75,133.67,129.42,133.05,2709600,122.45
2005-12-02,130.15,131.76,130.01,131.08,1891400,120.63
2005-12-01,130.50,131.66,129.61,130.28,2497400,119.90
2005-11-30,130.45,131.27,128.44,128.96,3016000,118.68
2005-11-29,132.00,132.43,129.05,130.45,3095500,120.05
2005-11-28,134.30,134.30,130.84,131.10,2759900,120.65
2005-11-25,134.20,134.89,134.03,134.12,808200,123.43
2005-11-23,132.61,134.99,132.61,134.08,3139800,123.40
2005-11-22,131.80,132.99,130.81,132.60,2392300,122.03
2005-11-21,131.25,132.48,130.49,132.41,2084400,121.86
2005-11-18,131.90,131.90,129.81,131.58,2615900,121.09
2005-11-17,128.00,130.41,127.86,130.41,2595400,120.02
2005-11-16,128.35,128.47,126.56,128.18,2538900,117.97
2005-11-15,129.70,129.76,127.06,127.97,2356400,117.77
2005-11-14,130.32,130.32,128.60,129.24,1799300,118.94
2005-11-11,129.45,130.63,129.27,130.00,2134000,119.64
2005-11-10,128.15,130.33,127.78,130.09,3174500,119.72
2005-11-09,127.84,129.73,127.50,128.70,2655400,118.44
2005-11-08,128.35,128.36,127.22,127.52,2944500,117.36
2005-11-07,130.50,131.69,128.67,129.15,3561400,118.86
2005-11-04,129.75,131.18,128.90,130.96,4093400,120.52
2005-11-03,130.00,130.00,128.09,129.20,5002600,118.90
2005-11-02,126.00,129.44,126.00,129.13,4266100,118.84
2005-11-01,126.70,126.89,124.80,126.60,3914900,116.51
2005-10-31,125.00,127.38,124.95,126.37,3816000,116.30
2005-10-28,123.70,124.75,122.59,124.56,3520700,114.63
2005-10-27,123.80,124.90,122.02,122.43,4132200,112.67
2005-10-26,123.25,124.99,122.65,124.25,4170000,114.35
2005-10-25,122.52,124.84,122.32,123.55,5102600,113.70
2005-10-24,119.70,123.47,119.20,123.30,5516500,113.47
2005-10-21,119.80,119.98,118.02,118.77,5417800,109.31
2005-10-20,119.98,122.08,118.71,118.75,9035700,109.29
2005-10-19,116.25,121.33,116.02,121.20,6704500,111.31
2005-10-18,116.55,118.39,116.53,117.09,4139600,107.54
2005-10-17,115.99,117.70,115.93,117.05,4296800,107.50
2005-10-14,114.10,114.87,112.53,114.55,5705300,105.20
2005-10-13,115.20,116.23,110.23,113.18,9109200,103.95
2005-10-12,117.55,118.67,113.53,115.65,6656200,106.21
2005-10-11,119.20,119.79,117.00,117.55,5395400,107.96
2005-10-10,118.00,119.37,117.55,118.51,3388000,108.84
2005-10-07,117.25,118.05,117.20,117.57,3089500,107.98
2005-10-06,117.70,118.56,116.23,116.93,4138300,107.39
2005-10-05,118.92,119.19,116.60,117.75,4382500,108.14
2005-10-04,120.90,121.65,118.70,118.92,3963800,109.22
2005-10-03,121.29,122.36,121.28,121.65,3418100,111.72
2005-09-30,120.89,121.70,120.80,121.58,2643800,111.66
2005-09-29,119.10,121.47,119.03,121.22,4431100,111.33
2005-09-28,120.15,120.87,119.78,120.10,3630400,110.30
2005-09-27,119.70,120.97,119.55,119.67,4065000,109.91
2005-09-26,119.95,120.14,119.30,120.00,3848700,110.21
2005-09-23,118.79,119.91,117.82,119.47,3835100,109.72
2005-09-22,115.68,119.04,114.95,118.50,4830800,108.83
2005-09-21,116.13,117.61,115.46,115.68,5870100,106.24
2005-09-20,120.39,120.40,118.05,118.05,6741600,108.42
2005-09-19,118.10,118.62,117.02,118.28,3313100,108.63
2005-09-16,116.50,118.50,116.30,118.40,6335500,108.74
2005-09-15,115.00,116.15,114.86,115.95,2979300,106.49
2005-09-14,117.75,118.50,115.52,115.90,3492100,106.44
2005-09-13,117.75,117.89,116.74,117.20,2378500,107.64
2005-09-12,116.71,118.48,116.57,118.00,3124300,108.37
2005-09-09,115.50,116.28,115.40,116.17,2357100,106.69
2005-09-08,114.73,115.70,114.41,115.16,2281000,105.76
2005-09-07,114.59,115.05,114.33,114.91,2098200,105.53
2005-09-06,113.79,114.92,113.63,114.59,2199100,105.24
2005-09-02,113.30,113.79,112.73,113.21,1472900,103.97
2005-09-01,111.70,114.44,111.60,113.12,3080700,103.89
2005-08-31,109.84,111.50,109.84,111.18,2130100,102.11
2005-08-30,109.90,110.00,108.86,109.84,1804400,100.88
2005-08-29,109.50,110.41,109.28,110.15,1613800,101.16
2005-08-26,110.50,110.70,109.03,109.75,1660700,100.80
2005-08-25,110.24,110.75,109.00,110.50,1968300,101.48
2005-08-24,111.79,112.71,109.99,109.99,2245400,101.02
2005-08-23,111.50,112.00,111.07,111.80,1927000,102.68
2005-08-22,111.80,112.41,111.08,111.70,1682400,102.59
2005-08-19,111.12,111.84,110.95,111.27,1450300,102.19
2005-08-18,110.89,111.33,110.22,110.85,2042200,101.81
2005-08-17,111.85,112.07,110.21,111.13,4218100,102.06
2005-08-16,114.55,114.87,112.00,112.08,2684000,102.94
2005-08-15,113.25,114.82,112.98,114.67,2315000,105.31
2005-08-12,113.18,114.35,112.90,113.65,3031100,104.38
2005-08-11,112.08,114.28,111.94,114.14,4167700,104.83
2005-08-10,111.98,113.82,111.82,112.03,4273100,102.89
2005-08-09,110.03,111.62,110.02,111.48,3613500,102.38
2005-08-08,110.03,110.96,109.65,109.91,2777500,100.94
2005-08-05,108.75,109.80,108.25,109.70,3261500,100.75
2005-08-04,110.00,110.07,108.75,109.25,2082300,100.34
2005-08-03,109.08,111.10,108.77,110.87,3367900,101.82
2005-08-02,107.25,109.68,107.25,109.52,2682200,100.58
2005-08-01,107.60,108.27,106.69,107.12,2459600,98.38
2005-07-29,109.42,109.50,107.44,107.48,2087800,98.71
2005-07-28,109.20,109.90,108.10,109.67,2342500,100.72
2005-07-27,107.95,109.18,107.28,109.15,2389200,100.24
2005-07-26,108.53,108.72,107.57,107.72,2000700,98.93
2005-07-25,109.07,109.73,108.31,108.32,1873000,99.48
2005-07-22,107.94,109.24,107.68,109.13,2310700,100.23
2005-07-21,109.25,109.64,107.88,108.25,3921800,99.19
2005-07-20,107.75,109.98,107.73,109.61,4081500,100.43
2005-07-19,108.65,109.88,108.62,109.72,3630700,100.54
2005-07-18,107.95,108.68,107.49,108.24,2687900,99.18
2005-07-15,108.25,108.79,107.77,108.50,2968100,99.42
2005-07-14,108.95,109.20,108.22,108.55,3750300,99.46
2005-07-13,107.32,108.46,107.24,108.00,3890400,98.96
2005-07-12,107.00,108.68,107.00,107.24,4383200,98.26
2005-07-11,105.66,107.46,105.62,107.31,4440500,98.33
2005-07-08,104.10,105.84,103.68,105.65,3191900,96.81
2005-07-07,102.35,104.21,102.02,104.10,4250300,95.39
2005-07-06,103.03,104.07,103.03,103.55,4302800,94.88
2005-07-05,102.25,103.70,102.16,103.18,2487800,94.54
2005-07-01,102.17,103.64,102.17,102.71,2433500,94.11
2005-06-30,103.28,103.46,101.77,102.02,3062500,93.48
2005-06-29,104.21,104.45,102.61,102.79,3225900,94.19
2005-06-28,103.50,104.96,103.30,103.96,3477400,95.26
2005-06-27,103.00,103.69,102.00,103.20,3099900,94.56
2005-06-24,102.16,103.70,101.93,103.67,5214000,94.99
2005-06-23,102.30,103.13,101.90,102.02,3857400,93.48
2005-06-22,102.67,103.40,102.34,102.47,3564400,93.89
2005-06-21,103.00,103.80,102.56,102.64,3704600,94.05
2005-06-20,103.25,103.85,102.66,103.25,3718500,94.61
2005-06-17,102.75,104.24,102.30,103.80,6254200,95.11
2005-06-16,100.00,103.30,98.70,102.65,10327600,94.06
2005-06-15,98.60,99.63,97.81,99.19,6113000,90.89
2005-06-14,99.65,100.17,98.25,98.30,4687900,90.07
2005-06-13,98.78,99.77,98.41,99.26,4434400,90.95
2005-06-10,100.13,100.13,98.68,99.05,1879100,90.76
2005-06-09,99.20,100.36,98.61,99.95,4091100,91.58
2005-06-08,99.10,99.23,98.35,98.35,3018700,90.12
2005-06-07,99.20,99.47,98.28,98.40,3734200,90.16
2005-06-06,96.75,98.78,96.43,98.42,3379800,90.18
2005-06-03,97.55,98.13,96.66,97.30,3299100,89.16
2005-06-02,98.00,98.48,97.23,97.67,3975200,89.49
2005-06-01,97.40,99.78,96.71,98.64,6487000,90.38
2005-05-31,94.90,97.57,94.75,97.50,7687500,89.34
2005-05-27,96.95,96.97,95.16,95.50,6726800,87.51
2005-05-26,98.05,98.16,96.04,96.60,7984100,88.51
2005-05-25,99.70,99.70,97.23,97.25,6690600,89.11
2005-05-24,100.50,100.50,98.70,99.58,4118500,91.24
2005-05-23,101.65,101.65,100.30,100.69,3706200,92.26
2005-05-20,99.95,101.20,99.55,101.08,3495500,92.62
2005-05-19,100.00,100.50,99.23,100.12,3734500,91.74
2005-05-18,99.00,99.97,98.50,99.58,5248400,91.24
2005-05-17,97.50,98.62,97.25,98.35,5396100,90.12
2005-05-16,98.00,99.29,97.80,98.42,4893300,90.18
2005-05-13,99.50,100.20,96.42,97.82,9189000,89.63
2005-05-12,103.50,103.73,99.34,100.22,7465400,91.83
2005-05-11,102.55,104.04,101.97,103.75,5132100,95.07
2005-05-10,104.22,104.27,101.81,102.11,6365100,93.56
2005-05-09,104.48,105.54,104.22,105.50,3631100,96.67
2005-05-06,105.75,106.18,104.50,104.68,3804000,95.92
2005-05-05,106.80,107.29,104.56,105.30,4722400,96.49
2005-05-04,105.20,107.15,104.65,106.27,5198800,97.37
2005-05-03,103.55,104.90,103.05,104.37,5618200,95.63
2005-05-02,105.85,105.85,103.00,104.46,6286100,95.72
2005-04-29,107.13,107.28,104.50,106.79,4585000,97.85
2005-04-28,106.95,107.89,105.94,106.23,3574100,97.34
2005-04-27,105.67,108.16,105.21,107.76,3631200,98.74
2005-04-26,105.74,107.19,105.12,105.72,3703400,96.87
2005-04-25,105.50,106.41,104.55,105.74,3600400,96.89
2005-04-22,105.00,105.75,103.21,104.19,7265000,95.47
2005-04-21,105.50,106.92,103.45,105.11,7066500,96.08
2005-04-20,106.70,106.89,104.07,104.33,5484400,95.37
2005-04-19,107.50,107.92,106.66,106.69,4613900,97.53
2005-04-18,106.69,107.99,106.30,107.35,4059600,98.13
2005-04-15,108.35,109.07,106.49,106.49,5600500,97.34
2005-04-14,110.15,110.40,108.43,108.49,4350600,99.17
2005-04-13,111.77,112.00,109.73,110.01,4684700,100.56
2005-04-12,111.55,112.47,110.14,111.76,5921800,102.16
2005-04-11,113.45,113.81,111.92,112.09,3599100,102.46
2005-04-08,113.25,114.25,112.78,112.93,3801400,103.23
2005-04-07,112.50,113.93,112.20,113.53,4735900,103.78
2005-04-06,110.95,112.64,110.79,112.50,5276800,102.84
2005-04-05,110.95,111.90,110.45,110.59,4656300,101.09
2005-04-04,109.15,111.33,108.58,111.00,6114600,101.47
2005-04-01,110.74,111.06,108.31,109.30,5625700,99.91
2005-03-31,110.00,110.26,109.06,109.99,3790100,100.54
2005-03-30,108.19,109.90,108.19,109.80,4057300,100.37
2005-03-29,109.68,110.63,108.37,108.45,3836100,99.14
2005-03-28,108.95,109.99,108.55,109.68,2543200,100.26
2005-03-24,108.78,109.50,108.37,108.40,2915600,99.09
2005-03-23,107.60,108.92,107.50,108.06,4449100,98.78
2005-03-22,109.75,110.99,107.67,107.99,5687400,98.71
2005-03-21,110.10,110.84,109.60,109.60,3944600,100.19
2005-03-18,109.70,110.70,109.56,109.98,7553500,100.53
2005-03-17,109.97,111.24,108.45,110.04,5540200,100.59
2005-03-16,110.54,110.58,108.60,109.97,3160100,100.52
2005-03-15,111.70,111.90,110.43,110.54,3080300,101.05
2005-03-14,109.81,110.75,109.06,110.00,2701400,100.55
2005-03-11,111.34,111.55,108.91,109.55,2983800,100.14
2005-03-10,111.45,112.00,110.82,111.33,2430800,101.77
2005-03-09,112.50,112.50,110.82,110.87,2718500,101.35
2005-03-08,112.80,113.17,112.10,112.63,2702600,102.96
2005-03-07,111.95,113.12,111.53,112.80,2543300,103.11
2005-03-04,110.20,112.83,110.03,111.53,3103600,101.95
2005-03-03,110.40,110.86,109.00,109.41,2061300,100.01
2005-03-02,109.25,111.32,109.22,109.73,2217100,100.31
2005-03-01,108.39,110.76,108.39,110.02,2504400,100.57
2005-02-28,110.00,110.11,108.35,108.80,2650000,99.46
2005-02-25,108.73,110.25,108.53,110.10,2222200,100.64
2005-02-24,108.65,109.21,108.13,108.50,1995900,99.18
2005-02-23,108.62,109.41,108.17,109.11,2764100,99.74
2005-02-22,108.05,109.26,107.52,107.86,2515000,98.60
2005-02-18,110.65,110.80,108.60,109.00,3331900,99.64
2005-02-17,112.60,112.81,110.54,110.60,2349400,101.10
2005-02-16,112.35,112.62,111.61,112.27,2228800,102.63
2005-02-15,112.50,113.19,112.25,112.71,2459000,103.03
2005-02-14,112.78,113.38,111.69,111.97,2267900,102.35
2005-02-11,112.78,113.93,112.07,112.77,3942900,103.08
2005-02-10,111.80,112.98,111.75,112.77,3585900,103.08
2005-02-09,112.00,113.35,111.35,111.45,4589600,101.88
2005-02-08,109.97,111.93,109.91,111.55,4222400,101.97
2005-02-07,110.02,110.21,109.33,109.59,2684800,100.18
2005-02-04,108.74,110.33,108.71,110.02,3726700,100.57
2005-02-03,108.40,108.94,108.20,108.74,2933200,99.40
2005-02-02,108.15,108.97,107.99,108.59,2858400,99.26
2005-02-01,107.65,108.94,107.30,108.40,3369200,99.09
2005-01-31,107.38,107.97,107.15,107.85,3826500,98.59
2005-01-28,104.65,106.71,104.00,106.12,5854200,97.01
2005-01-27,103.37,104.34,103.01,104.00,3479100,95.07
2005-01-26,103.18,103.52,101.79,103.26,3979900,94.39
2005-01-25,104.10,104.70,102.61,102.86,3365000,94.03
2005-01-24,103.33,104.54,103.04,103.24,3895400,94.37
2005-01-21,103.20,104.54,102.79,103.33,4581000,94.46
2005-01-20,103.50,103.77,102.88,103.40,3252100,94.29
2005-01-19,104.33,104.72,103.81,104.06,3550400,94.89
2005-01-18,103.60,105.18,103.56,105.00,3224800,95.75
2005-01-14,103.10,104.35,102.94,104.22,2794400,95.04
2005-01-13,102.80,103.96,102.78,102.94,3256300,93.87
2005-01-12,104.10,104.26,102.41,103.27,3975800,94.17
2005-01-11,104.05,104.68,103.40,104.17,3132600,94.99
2005-01-10,104.28,105.43,104.27,104.98,2686200,95.73
2005-01-07,105.23,105.46,104.40,104.78,3075000,95.55
2005-01-06,103.96,105.25,103.91,105.23,3590100,95.96
2005-01-05,103.75,104.98,103.58,103.80,3649300,94.66
2005-01-04,104.80,105.20,103.91,104.27,5154200,95.08
2005-01-03,104.90,105.25,104.34,104.95,4225300,95.70
2004-12-31,104.92,105.00,104.04,104.04,1487400,94.87
2004-12-30,104.90,105.59,104.78,104.92,1629000,95.68
2004-12-29,104.90,105.16,104.33,104.65,1588100,95.43
2004-12-28,104.20,105.21,104.20,105.15,1806500,95.89
2004-12-27,104.95,105.04,103.80,104.20,1716700,95.02
2004-12-23,104.65,105.41,104.35,104.35,2011800,95.16
2004-12-22,104.45,105.50,104.23,104.40,3505200,95.20
2004-12-21,104.00,105.19,103.68,105.01,5247400,95.76
2004-12-20,103.76,105.03,103.07,103.79,4836200,94.65
2004-12-17,104.00,105.59,103.00,103.75,7853300,94.61
2004-12-16,106.20,107.00,104.70,105.40,8113500,96.11
2004-12-15,109.65,110.41,108.66,109.25,4820700,99.63
2004-12-14,110.45,110.45,109.65,109.88,4179100,100.20
2004-12-13,109.95,110.88,109.44,110.45,4202500,100.72
2004-12-10,108.50,109.93,107.24,109.40,3898700,99.76
2004-12-09,106.69,107.82,106.19,107.49,2581600,98.02
2004-12-08,106.53,107.68,105.99,106.68,3038900,97.28
2004-12-07,107.72,107.79,106.09,106.09,2280000,96.74
2004-12-06,107.05,107.73,106.35,107.17,2334600,97.73
2004-12-03,106.60,107.08,105.51,106.47,2728700,97.09
